TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
UBE2I,0.063,4.75E-01,0.082,0.356,0.507,5.15E-01
ERG,-1.183,8.82E-01,-1.143,0.496,0.507,5.16E-01
EMX1,0.231,4.09E-01,-0.994,0.379,0.509,5.20E-01
CLOCK,-0.465,6.79E-01,0.662,0.369,0.509,5.21E-01
KDM6A,0.021,4.92E-01,0.184,0.353,0.51,5.24E-01
BANP,-0.351,6.37E-01,0.399,0.374,0.511,5.25E-01
ZNF292,-0.224,5.89E-01,1.006,0.334,0.511,5.25E-01
ZNF438,-0.064,5.26E-01,0.022,0.363,0.512,5.27E-01
BACH1,-0.203,5.81E-01,-0.076,0.377,0.512,5.28E-01
MEF2C,0.12,4.52E-01,-0.314,0.36,0.514,5.32E-01
ZNF488,-0.273,6.08E-01,0.942,0.337,0.514,5.32E-01
NFATC3,0.067,4.73E-01,-0.096,0.357,0.515,5.34E-01
ZNF341,0.214,4.15E-01,-0.855,0.37,0.516,5.36E-01
AFF1,-0.525,7.00E-01,-0.904,0.414,0.518,5.41E-01
HDAC2,-0.571,7.16E-01,-1.765,0.452,0.52,5.45E-01
ICE2,0.044,4.82E-01,-0.122,0.355,0.52,5.45E-01
ZNF589,-0.025,5.10E-01,-0.208,0.361,0.522,5.50E-01
TET3,-0.509,6.95E-01,-1.716,0.439,0.524,5.55E-01
BANF1,-0.401,6.56E-01,0.277,0.365,0.53,5.68E-01
PRDM11,-0.346,6.35E-01,-1.507,0.412,0.532,5.73E-01
ETV1,-0.259,6.02E-01,-1.01,0.394,0.533,5.74E-01
WT1,0.03,4.88E-01,-0.545,0.36,0.533,5.74E-01
ZNF16,-0.349,6.36E-01,0.559,0.343,0.533,5.75E-01
ZNF48,-0.358,6.40E-01,1.064,0.323,0.535,5.77E-01
ZNF585B,-0.384,6.50E-01,0.819,0.336,0.535,5.78E-01
DNMT3A,-0.806,7.90E-01,-1.117,0.424,0.541,5.92E-01
RXRA,-1.137,8.72E-01,-0.589,0.425,0.544,5.97E-01
PRMT1,-0.333,6.31E-01,0.056,0.353,0.545,6.00E-01
ZNF280A,-0.368,6.44E-01,0.887,0.322,0.546,6.02E-01
PMEL,-0.392,6.52E-01,-0.839,0.388,0.549,6.09E-01
ZBTB17,-0.64,7.39E-01,-1.096,0.41,0.549,6.09E-01
ZNF671,-0.128,5.51E-01,-0.128,0.341,0.549,6.09E-01
FOSL1,-0.635,7.37E-01,-0.222,0.382,0.552,6.16E-01
ZKSCAN5,0.076,4.70E-01,-1.015,0.357,0.552,6.16E-01
ZNF18,-0.555,7.10E-01,-1.064,0.401,0.553,6.18E-01
ERF,-0.462,6.78E-01,0.46,0.341,0.553,6.18E-01
ZNF644,-0.244,5.96E-01,-0.483,0.357,0.554,6.19E-01
KLF1,-0.839,7.99E-01,-1.682,0.437,0.556,6.24E-01
ZNF394,0.053,4.79E-01,-1.215,0.361,0.558,6.28E-01
GRHL2,-1.057,8.55E-01,0.644,0.371,0.558,6.29E-01
LMO1,-0.159,5.63E-01,-0.252,0.339,0.558,6.29E-01
HDAC4,-0.062,5.25E-01,-0.619,0.346,0.559,6.31E-01
SETDB1,-2.033,9.79E-01,-0.407,0.449,0.559,6.32E-01
TARDBP,-0.221,5.88E-01,-1.007,0.371,0.56,6.33E-01
ZNF584,-0.263,6.04E-01,-0.378,0.351,0.56,6.33E-01
LIN9,-0.248,5.98E-01,0.133,0.332,0.56,6.34E-01
ZSCAN29,-0.257,6.01E-01,-0.675,0.358,0.563,6.39E-01
ERCC3,-0.221,5.88E-01,-0.013,0.334,0.563,6.39E-01
MED1,-3.365,1.00E+00,-1.644,0.565,0.563,6.40E-01
LEF1,-0.775,7.81E-01,-1.233,0.41,0.564,6.41E-01
USF2,-0.491,6.88E-01,-1.225,0.393,0.567,6.49E-01
ZKSCAN8,-0.312,6.23E-01,-0.42,0.349,0.569,6.52E-01
ORC2,-0.194,5.77E-01,-0.335,0.336,0.57,6.55E-01
SOX13,-0.359,6.40E-01,-0.227,0.348,0.57,6.56E-01
ZNF282,-0.006,5.03E-01,-1.132,0.353,0.572,6.58E-01
EPAS1,-0.298,6.17E-01,0.033,0.328,0.574,6.64E-01
ZNF674,0.001,5.00E-01,-1.216,0.351,0.574,6.64E-01
ICE1,-0.056,5.22E-01,-1.024,0.35,0.576,6.66E-01
DNMT1,-0.418,6.62E-01,-0.375,0.351,0.576,6.68E-01
HES1,-0.588,7.22E-01,-0.236,0.357,0.58,6.75E-01
ZNF44,-0.188,5.75E-01,-0.633,0.337,0.58,6.75E-01
MLLT1,-1.011,8.44E-01,-1.411,0.42,0.58,6.76E-01
CDK8,-1.259,8.96E-01,-1.653,0.444,0.58,6.76E-01
DNMT3B,-1.235,8.92E-01,-0.84,0.411,0.581,6.77E-01
ZNF611,-0.177,5.70E-01,-0.738,0.338,0.582,6.80E-01
LEO1,-0.21,5.83E-01,-0.61,0.335,0.583,6.83E-01
ZNF682,-0.195,5.77E-01,-0.95,0.344,0.585,6.86E-01
CSDE1,-0.525,7.00E-01,-0.346,0.35,0.587,6.89E-01
ZNF273,-0.008,5.03E-01,-1.406,0.351,0.587,6.89E-01
HLTF,-0.358,6.40E-01,-0.577,0.342,0.588,6.93E-01
NCAPG,-1.047,8.53E-01,-0.222,0.379,0.59,6.96E-01
GLYR1,-0.055,5.22E-01,-1.357,0.347,0.59,6.96E-01
ZBED1,-0.42,6.63E-01,-0.503,0.345,0.59,6.97E-01
NCOA1,-0.361,6.41E-01,-0.395,0.337,0.59,6.97E-01
PPARGC1A,-0.273,6.08E-01,-0.47,0.33,0.591,6.99E-01
ZNF217,-0.479,6.84E-01,0.446,0.312,0.591,6.99E-01
ZNF692,-0.069,5.27E-01,-1.52,0.353,0.591,6.99E-01
ZNF197,-0.268,6.06E-01,-0.771,0.338,0.592,6.99E-01
SP4,-0.39,6.52E-01,-1.705,0.387,0.592,7.00E-01
HSF1,-0.826,7.96E-01,-1.826,0.417,0.592,7.01E-01
TP53,-1.666,9.52E-01,-0.136,0.409,0.593,7.02E-01
NCOR1,-1.313,9.05E-01,-1.942,0.463,0.593,7.02E-01
ZNF8,-0.809,7.91E-01,-0.062,0.351,0.597,7.10E-01
TAZ,-0.321,6.26E-01,-0.356,0.326,0.597,7.11E-01
STAT5B,-0.727,7.66E-01,-0.787,0.373,0.598,7.12E-01
MAZ,-0.357,6.39E-01,-2.051,0.4,0.601,7.17E-01
FOXK1,-0.828,7.96E-01,0.109,0.343,0.602,7.20E-01
KLF15,-1.417,9.22E-01,-2.001,0.468,0.602,7.21E-01
ZKSCAN1,-0.857,8.04E-01,-0.527,0.364,0.603,7.22E-01
HINFP,-0.58,7.19E-01,-0.929,0.358,0.604,7.24E-01
ZFP41,-0.738,7.70E-01,0.572,0.313,0.604,7.24E-01
CBX4,-0.052,5.21E-01,-1.661,0.347,0.605,7.27E-01
USP49,-0.674,7.50E-01,0.85,0.289,0.605,7.27E-01
LANA,-0.302,6.19E-01,-1.509,0.356,0.607,7.30E-01
ERCC6,-0.546,7.07E-01,-1.358,0.371,0.608,7.31E-01
ZNF558,-0.431,6.67E-01,-0.63,0.334,0.61,7.36E-01
CBFB,-0.754,7.75E-01,-1.873,0.404,0.611,7.37E-01
HIC1,-0.278,6.09E-01,-1.37,0.347,0.611,7.37E-01
STAT2,-0.995,8.40E-01,-1.258,0.393,0.612,7.39E-01
MGEA5,-0.201,5.80E-01,-1.266,0.336,0.612,7.40E-01
SRC,-0.838,7.99E-01,-0.952,0.373,0.614,7.43E-01
ZNF138,-0.557,7.11E-01,0.196,0.303,0.615,7.45E-01
FOSL2,-4.562,1.00E+00,-0.541,0.421,0.622,7.57E-01
ZNF468,-0.235,5.93E-01,-1.358,0.333,0.623,7.59E-01
POLR3A,-0.583,7.20E-01,-0.593,0.333,0.624,7.61E-01
PRAME,-0.292,6.15E-01,-1.129,0.329,0.624,7.62E-01
ASH2L,-0.692,7.56E-01,0.023,0.32,0.624,7.62E-01
HNF1B,-0.557,7.11E-01,-0.033,0.303,0.625,7.64E-01
BTAF1,-0.402,6.56E-01,-0.649,0.319,0.627,7.67E-01
E2F6,-0.991,8.39E-01,-2.248,0.432,0.627,7.67E-01
HEXIM1,-0.599,7.26E-01,-1.809,0.379,0.627,7.67E-01
BRD4,-7.385,1.00E+00,-2.286,0.582,0.628,7.69E-01
PCGF1,-0.477,6.83E-01,-2.223,0.399,0.629,7.70E-01
ZNF765,-0.645,7.41E-01,0.319,0.293,0.629,7.70E-01
KMT2B,-0.478,6.84E-01,-0.465,0.312,0.629,7.72E-01
ZNF786,-0.215,5.85E-01,-1.617,0.335,0.631,7.74E-01
FOXJ2,-0.527,7.01E-01,-0.761,0.327,0.632,7.76E-01
POLR2M,-0.65,7.42E-01,-1.796,0.377,0.632,7.77E-01
MCM3,-0.648,7.42E-01,-0.266,0.321,0.634,7.79E-01
ZBTB33,-2.647,9.96E-01,-1.814,0.45,0.634,7.80E-01
ZFP37,-0.175,5.70E-01,-1.901,0.345,0.634,7.80E-01
SIX4,-0.781,7.83E-01,0.629,0.275,0.635,7.81E-01
ESRRA,-0.592,7.23E-01,-1.205,0.346,0.635,7.82E-01
EGLN2,-0.338,6.32E-01,-1.192,0.325,0.635,7.82E-01
ZNF623,-0.495,6.90E-01,-0.939,0.328,0.635,7.82E-01
HES2,-1.265,8.97E-01,0.004,0.346,0.64,7.90E-01
SCML2,-0.519,6.98E-01,-1.375,0.34,0.641,7.91E-01
NELFE,-5.279,1.00E+00,-2.002,0.48,0.645,7.98E-01
AEBP2,-0.874,8.09E-01,-0.019,0.312,0.645,7.99E-01
LRWD1,-0.87,8.08E-01,0.644,0.262,0.646,8.00E-01
GTF2A2,-0.596,7.24E-01,-0.231,0.298,0.646,8.01E-01
APOBEC3B,-0.558,7.12E-01,-0.542,0.303,0.647,8.03E-01
MTA3,-1.331,9.09E-01,-1.396,0.392,0.649,8.06E-01
ZFP2,-0.391,6.52E-01,-1.927,0.353,0.65,8.06E-01
TBL1X,-0.313,6.23E-01,-1.621,0.327,0.65,8.06E-01
NONO,-1.099,8.64E-01,0.505,0.298,0.65,8.06E-01
NFE2L2,-1.343,9.10E-01,-0.682,0.365,0.65,8.07E-01
MYC,-7.958,1.00E+00,-2.401,0.525,0.65,8.08E-01
NBN,-1.299,9.03E-01,-0.957,0.376,0.65,8.08E-01
ZNF618,-0.54,7.05E-01,-0.757,0.306,0.651,8.09E-01
ZNF423,-0.454,6.75E-01,-1.302,0.327,0.652,8.10E-01
FOXO3,-0.654,7.44E-01,-1.324,0.341,0.652,8.10E-01
DLX2,-0.678,7.51E-01,-0.014,0.289,0.652,8.10E-01
TSHZ1,-0.571,7.16E-01,-1.013,0.323,0.653,8.12E-01
ZNF207,-1.423,9.23E-01,0.593,0.316,0.655,8.15E-01
ZNF264,-1.101,8.65E-01,-1.225,0.363,0.655,8.15E-01
ZNF143,-2.732,9.97E-01,-1.975,0.449,0.655,8.16E-01
ZFX,-2.14,9.84E-01,-1.979,0.441,0.657,8.19E-01
PRMT5,-0.6,7.26E-01,-0.505,0.298,0.657,8.19E-01
WDR5,-1.468,9.29E-01,-2.273,0.443,0.657,8.19E-01
CDC5L,-0.744,7.72E-01,-0.521,0.308,0.658,8.20E-01
HDAC8,-0.87,8.08E-01,-0.814,0.331,0.658,8.20E-01
ZBTB40,-1.346,9.11E-01,-1.433,0.388,0.659,8.21E-01
ZNF528,-0.32,6.25E-01,-1.742,0.326,0.659,8.22E-01
ZNF641,-0.694,7.56E-01,-0.891,0.321,0.66,8.23E-01
MECP2,-0.622,7.33E-01,-1.766,0.35,0.661,8.25E-01
ZNF547,-0.799,7.88E-01,-1.278,0.34,0.662,8.26E-01
KRAB,-0.953,8.30E-01,-0.674,0.328,0.663,8.28E-01
ZNF695,-0.363,6.42E-01,-1.627,0.323,0.663,8.28E-01
ZXDC,-0.653,7.43E-01,-0.452,0.292,0.663,8.28E-01
ARRB1,-0.913,8.19E-01,-0.127,0.3,0.664,8.29E-01
ETS1,-2.878,9.98E-01,-1.816,0.425,0.664,8.30E-01
POLR2H,-0.605,7.28E-01,-1.106,0.322,0.665,8.30E-01
ZNF146,-0.936,8.25E-01,-0.921,0.332,0.665,8.31E-01
ZNF519,-0.343,6.34E-01,-1.782,0.325,0.665,8.31E-01
ZBTB8A,-0.343,6.34E-01,-1.91,0.335,0.666,8.33E-01
FOXK2,-1.291,9.02E-01,-0.663,0.347,0.668,8.35E-01
HDAC1,-1.609,9.46E-01,-2.014,0.422,0.669,8.37E-01
ZNF649,-0.981,8.37E-01,0.493,0.247,0.669,8.37E-01
XBP1,-1.499,9.33E-01,-1.362,0.387,0.67,8.38E-01
MRE11A,-0.72,7.64E-01,-1.017,0.322,0.67,8.38E-01
ZNF701,-0.655,7.44E-01,-0.634,0.292,0.672,8.42E-01
ATF1,-1.806,9.65E-01,-1.628,0.402,0.674,8.44E-01
GPS2,-0.409,6.59E-01,-1.644,0.318,0.674,8.44E-01
UHRF2,-0.318,6.25E-01,-1.911,0.326,0.674,8.44E-01
ZMYND8,-0.824,7.95E-01,-2.058,0.377,0.675,8.46E-01
MBD3,-0.963,8.32E-01,-0.948,0.328,0.676,8.47E-01
GREB1,-1.503,9.34E-01,0.222,0.326,0.677,8.48E-01
ZFAT,-0.78,7.83E-01,-0.217,0.275,0.677,8.48E-01
C17orf49,-0.635,7.37E-01,-1.737,0.335,0.679,8.51E-01
ZNF501,-0.345,6.35E-01,-2.088,0.341,0.679,8.51E-01
CREM,-1.125,8.70E-01,-1.018,0.339,0.68,8.53E-01
ZNF346,-0.452,6.74E-01,-1.864,0.329,0.682,8.55E-01
ZNF837,-0.973,8.35E-01,-0.741,0.307,0.684,8.59E-01
CENPC,-1.056,8.55E-01,0.425,0.235,0.687,8.62E-01
CCND2,-0.263,6.04E-01,-2.141,0.331,0.689,8.64E-01
GLIS2,-0.452,6.74E-01,-1.962,0.331,0.689,8.65E-01
MXI1,-0.903,8.17E-01,-2.438,0.395,0.69,8.66E-01
L3MBTL4,-0.524,7.00E-01,-1.656,0.307,0.691,8.67E-01
PPARD,-0.592,7.23E-01,-1.332,0.299,0.691,8.67E-01
NR1H3,-1.127,8.70E-01,-0.728,0.319,0.692,8.68E-01
ZNF260,-0.708,7.61E-01,-0.915,0.285,0.692,8.69E-01
POU3F2,-0.887,8.13E-01,-0.774,0.297,0.692,8.69E-01
FXR2,-0.657,7.44E-01,-1.017,0.291,0.692,8.69E-01
GABPA,-3.91,1.00E+00,-2.184,0.441,0.693,8.70E-01
ZNF83,-0.982,8.37E-01,-1.57,0.338,0.693,8.70E-01
ZNF239,-0.938,8.26E-01,-0.829,0.3,0.693,8.70E-01
YY1,-5.024,1.00E+00,-2.203,0.444,0.694,8.71E-01
BRCA1,-2.087,9.82E-01,-1.93,0.405,0.699,8.77E-01
MECOM,-0.78,7.82E-01,-0.799,0.275,0.699,8.77E-01
CDK9,-3.207,9.99E-01,-2.425,0.448,0.7,8.79E-01
CCNT2,-0.494,6.89E-01,-1.854,0.31,0.701,8.80E-01
ZNF414,-0.468,6.80E-01,-2.197,0.338,0.705,8.84E-01
ZNF580,-0.681,7.52E-01,-1.77,0.314,0.708,8.88E-01
NIPBL,-1.696,9.55E-01,-2.232,0.412,0.709,8.89E-01
NFRKB,-0.941,8.27E-01,-1.007,0.292,0.709,8.89E-01
COPS2,-0.694,7.56E-01,-1.354,0.287,0.711,8.91E-01
NFATC1,-1.271,8.98E-01,-2.151,0.386,0.713,8.94E-01
CBX1,-0.899,8.16E-01,-2.015,0.346,0.714,8.95E-01
ZNF350,-0.736,7.69E-01,-1.278,0.281,0.715,8.96E-01
CD59,-0.781,7.83E-01,-1.111,0.275,0.716,8.97E-01
ZBTB26,-0.707,7.60E-01,-2.274,0.35,0.72,9.02E-01
CHD4,-1.064,8.56E-01,-1.495,0.316,0.721,9.02E-01
POLR2A,-33.886,1.00E+00,-2.562,0.446,0.723,9.04E-01
ZXDB,-0.522,6.99E-01,-2.154,0.324,0.724,9.05E-01
SETX,-0.548,7.08E-01,-1.989,0.305,0.724,9.06E-01
BCAT1,-1.104,8.65E-01,-0.983,0.289,0.725,9.06E-01
CAMTA2,-0.948,8.28E-01,-0.908,0.251,0.725,9.07E-01
KLF5,-2.017,9.78E-01,-1.567,0.363,0.727,9.08E-01
PRDM2,-0.803,7.89E-01,-1.82,0.306,0.727,9.08E-01
HJURP,-1.01,8.44E-01,-0.691,0.242,0.727,9.09E-01
CDK12,-0.604,7.27E-01,-1.863,0.297,0.728,9.09E-01
ETV4,-1.076,8.59E-01,-1.559,0.31,0.729,9.11E-01
NFYB,-1.259,8.96E-01,-1.52,0.327,0.729,9.11E-01
KLF17,-0.589,7.22E-01,-2.115,0.321,0.731,9.13E-01
EHF,-1.326,9.08E-01,-1.294,0.322,0.731,9.13E-01
ZFP69B,-0.579,7.19E-01,-2.236,0.329,0.731,9.13E-01
ZNF100,-0.866,8.07E-01,-1.815,0.302,0.735,9.16E-01
TAF7,-1.722,9.57E-01,-1.741,0.357,0.737,9.18E-01
CHD2,-1.141,8.73E-01,-2.592,0.383,0.738,9.19E-01
SP1,-2.168,9.85E-01,-2.561,0.416,0.741,9.21E-01
BPTF,-0.528,7.01E-01,-2.194,0.306,0.741,9.22E-01
SETD1A,-0.604,7.27E-01,-2.487,0.337,0.742,9.22E-01
TGIF2,-0.779,7.82E-01,-2.036,0.316,0.742,9.22E-01
CTBP1,-1.384,9.17E-01,-0.996,0.295,0.743,9.24E-01
GATAD2B,-1.456,9.27E-01,-1.798,0.338,0.744,9.24E-01
FOXM1,-4.24,1.00E+00,-2.075,0.399,0.745,9.25E-01
ZBTB7A,-1.518,9.36E-01,-2.075,0.37,0.747,9.27E-01
ZSCAN2,-1.105,8.65E-01,-0.889,0.228,0.748,9.28E-01
CREB1,-3.409,1.00E+00,-2.452,0.415,0.748,9.28E-01
DIDO1,-1.136,8.72E-01,-1.25,0.281,0.748,9.28E-01
RAC3,-1.014,8.45E-01,-1.166,0.241,0.749,9.29E-01
GTF3C2,-0.711,7.61E-01,-2.144,0.315,0.75,9.30E-01
OVOL3,-1.112,8.67E-01,-1.421,0.284,0.751,9.31E-01
YBX3,-1.239,8.92E-01,-1.007,0.268,0.753,9.32E-01
ZNF483,-0.704,7.59E-01,-1.965,0.286,0.756,9.34E-01
KAT8,-1.446,9.26E-01,-1.43,0.311,0.756,9.34E-01
MBOAT4,-0.813,7.92E-01,-1.838,0.271,0.758,9.37E-01
ZNF280D,-0.954,8.30E-01,-1.913,0.295,0.76,9.38E-01
ZNF281,-0.83,7.97E-01,-1.833,0.268,0.762,9.39E-01
INSM2,-0.879,8.10E-01,-2.02,0.299,0.764,9.41E-01
ZNF76,-1.605,9.46E-01,-2.128,0.362,0.765,9.42E-01
GTF2F1,-1.225,8.90E-01,-2.187,0.339,0.765,9.42E-01
PATZ1,-0.995,8.40E-01,-2.417,0.338,0.765,9.42E-01
ZNF518A,-0.921,8.21E-01,-2.017,0.299,0.765,9.42E-01
ZNF574,-0.667,7.48E-01,-2.122,0.29,0.766,9.43E-01
RFX2,-1.003,8.42E-01,-1.623,0.243,0.768,9.44E-01
ZSCAN23,-1.054,8.54E-01,-1.868,0.288,0.769,9.45E-01
ZNF189,-0.561,7.13E-01,-2.43,0.302,0.77,9.45E-01
MORC2,-1.839,9.67E-01,-1.856,0.341,0.77,9.45E-01
EP400,-0.88,8.11E-01,-1.876,0.26,0.772,9.47E-01
INO80,-2.257,9.88E-01,-2.197,0.377,0.773,9.47E-01
ZNF639,-1.617,9.47E-01,-1.655,0.32,0.774,9.48E-01
MKL1,-0.927,8.23E-01,-1.857,0.253,0.775,9.49E-01
ZNF792,-0.944,8.27E-01,-2.02,0.29,0.776,9.50E-01
GATAD1,-1.319,9.06E-01,-1.836,0.303,0.776,9.50E-01
NR1H2,-1.638,9.49E-01,-1.18,0.29,0.777,9.50E-01
KLF3,-1.127,8.70E-01,-1.404,0.225,0.779,9.51E-01
RAG2,-0.548,7.08E-01,-2.656,0.305,0.779,9.51E-01
ZBTB1,-1.132,8.71E-01,-1.849,0.282,0.779,9.52E-01
HMGN3,-0.671,7.49E-01,-2.271,0.289,0.78,9.52E-01
SPDEF,-1.429,9.24E-01,-1.86,0.307,0.78,9.52E-01
ETV5,-1.446,9.26E-01,-1.333,0.272,0.781,9.53E-01
ING2,-0.598,7.25E-01,-2.503,0.298,0.782,9.53E-01
CCDC101,-1.426,9.23E-01,-1.622,0.284,0.782,9.54E-01
INTS11,-0.999,8.41E-01,-2.407,0.326,0.784,9.54E-01
WDHD1,-1.296,9.03E-01,-1.551,0.256,0.784,9.54E-01
ZNF441,-0.634,7.37E-01,-2.452,0.294,0.785,9.55E-01
EGR1,-1.826,9.66E-01,-2.808,0.391,0.785,9.55E-01
MBTD1,-0.814,7.92E-01,-2.073,0.271,0.785,9.55E-01
KLF9,-1.974,9.76E-01,-2.626,0.387,0.786,9.56E-01
SMARCC2,-1.158,8.77E-01,-1.812,0.27,0.787,9.56E-01
GABP,-1.118,8.68E-01,-2.084,0.303,0.787,9.56E-01
NR2C2,-3.541,1.00E+00,-1.936,0.35,0.791,9.59E-01
E2F2,-1.144,8.74E-01,-1.569,0.222,0.791,9.59E-01
RBBP5,-1.939,9.74E-01,-2.426,0.372,0.792,9.60E-01
AGO2,-1.015,8.45E-01,-1.909,0.241,0.792,9.60E-01
SIN3A,-3.056,9.99E-01,-2.794,0.395,0.794,9.61E-01
CREB3L4,-1.224,8.90E-01,-1.451,0.209,0.794,9.61E-01
RB1,-2.081,9.81E-01,-1.913,0.33,0.796,9.62E-01
ZNF71,-1.119,8.69E-01,-2.307,0.314,0.796,9.62E-01
ARID5B,-1.142,8.73E-01,-1.698,0.223,0.797,9.63E-01
MNT,-1.66,9.52E-01,-1.705,0.297,0.799,9.63E-01
NCAPH2,-0.885,8.12E-01,-2.471,0.302,0.8,9.64E-01
ZNF592,-1.558,9.40E-01,-1.267,0.24,0.801,9.64E-01
NKRF,-1.46,9.28E-01,-1.818,0.282,0.802,9.65E-01
ELF1,-2.618,9.96E-01,-2.621,0.38,0.803,9.65E-01
CDK7,-1.89,9.71E-01,-2.373,0.355,0.803,9.66E-01
ZEB1,-1.434,9.24E-01,-2.831,0.354,0.805,9.66E-01
ZBTB7B,-1.2,8.85E-01,-1.774,0.213,0.807,9.68E-01
ZNF324,-1.141,8.73E-01,-2.296,0.303,0.807,9.68E-01
ETS2,-1.6,9.45E-01,-1.574,0.266,0.808,9.68E-01
TBP,-1.684,9.54E-01,-2.608,0.36,0.809,9.69E-01
GTF2E2,-1.147,8.74E-01,-1.823,0.221,0.809,9.69E-01
BRD2,-3.006,9.99E-01,-2.533,0.373,0.81,9.69E-01
FOXP3,-1.493,9.32E-01,-1.559,0.236,0.81,9.69E-01
TRRAP,-1.468,9.29E-01,-1.799,0.262,0.811,9.69E-01
GLI4,-1.27,8.98E-01,-1.946,0.263,0.811,9.69E-01
ZNF391,-1.122,8.69E-01,-2.283,0.298,0.811,9.70E-01
MYCN,-2.476,9.93E-01,-2.203,0.346,0.813,9.71E-01
KLF8,-0.884,8.12E-01,-2.727,0.302,0.813,9.71E-01
RARG,-1.811,9.65E-01,-1.451,0.262,0.814,9.71E-01
ZBTB11,-2.407,9.92E-01,-2.048,0.333,0.815,9.71E-01
HOXA2,-1.055,8.54E-01,-2.05,0.235,0.815,9.71E-01
ZNF343,-0.771,7.80E-01,-2.558,0.277,0.815,9.72E-01
PHIP,-1.56,9.41E-01,-3.283,0.358,0.815,9.72E-01
KDM4B,-1.377,9.16E-01,-1.955,0.273,0.816,9.72E-01
ELK3,-1.048,8.53E-01,-2.074,0.237,0.816,9.72E-01
FGFR1,-1.271,8.98E-01,-2.394,0.314,0.816,9.72E-01
BRD3,-2.544,9.95E-01,-2.792,0.376,0.817,9.72E-01
SREBF2,-1.23,8.91E-01,-1.848,0.207,0.817,9.73E-01
E2F8,-1.14,8.73E-01,-1.963,0.223,0.821,9.74E-01
AFF4,-4.302,1.00E+00,-2.535,0.366,0.824,9.75E-01
ETV7,-1.27,8.98E-01,-1.881,0.201,0.826,9.77E-01
UBTF,-1.58,9.43E-01,-2.554,0.336,0.828,9.77E-01
NFYA,-2.777,9.97E-01,-1.956,0.313,0.828,9.77E-01
KLF7,-1.186,8.82E-01,-2.225,0.275,0.829,9.77E-01
HMGN1,-1.151,8.75E-01,-2.002,0.22,0.83,9.78E-01
ASXL1,-0.826,7.96E-01,-2.666,0.269,0.831,9.78E-01
REL,-1.367,9.14E-01,-2.327,0.292,0.836,9.80E-01
KLF13,-1.568,9.42E-01,-1.825,0.233,0.836,9.80E-01
BCL3,-7.326,1.00E+00,-2.551,0.36,0.837,9.81E-01
HBP1,-1.199,8.85E-01,-2.392,0.281,0.837,9.81E-01
TET1,-1.068,8.57E-01,-2.247,0.233,0.837,9.81E-01
THAP11,-1.1,8.64E-01,-2.223,0.229,0.837,9.81E-01
GRHL1,-1.543,9.39E-01,-1.569,0.147,0.838,9.81E-01
ZNF687,-1.553,9.40E-01,-1.905,0.23,0.841,9.82E-01
XCL1,-1.067,8.57E-01,-2.356,0.233,0.843,9.83E-01
INTS12,-0.928,8.23E-01,-2.686,0.253,0.844,9.83E-01
HCFC1,-3.037,9.99E-01,-2.155,0.322,0.845,9.83E-01
RUVBL1,-1.312,9.05E-01,-2.001,0.192,0.845,9.83E-01
ZNF610,-1.319,9.06E-01,-2.594,0.302,0.845,9.83E-01
KDM3A,-1.493,9.32E-01,-2.018,0.245,0.846,9.84E-01
MAFB,-1.397,9.19E-01,-1.952,0.178,0.846,9.84E-01
ZBTB14,-0.917,8.20E-01,-2.804,0.255,0.847,9.84E-01
SUPT5H,-3.212,9.99E-01,-2.326,0.33,0.851,9.85E-01
HEY1,-1.242,8.93E-01,-2.525,0.279,0.851,9.85E-01
NR0B1,-1.04,8.51E-01,-2.558,0.238,0.852,9.85E-01
FOXG1,-1.365,9.14E-01,-2.019,0.184,0.852,9.86E-01
THAP1,-1.13,8.71E-01,-2.373,0.224,0.855,9.86E-01
ARNTL,-2.306,9.89E-01,-2.008,0.28,0.857,9.87E-01
IRF3,-1.787,9.63E-01,-1.98,0.246,0.857,9.87E-01
SNAPC1,-1.674,9.53E-01,-1.641,0.108,0.857,9.87E-01
HOXA4,-0.974,8.35E-01,-3.1,0.248,0.859,9.87E-01
ZSCAN5A,-1.453,9.27E-01,-2.241,0.248,0.861,9.88E-01
KLF6,-1.065,8.57E-01,-2.685,0.233,0.864,9.89E-01
CHD1,-4.075,1.00E+00,-2.654,0.338,0.866,9.89E-01
SP3,-1.182,8.81E-01,-2.872,0.274,0.867,9.89E-01
ELK1,-3.397,1.00E+00,-2.042,0.284,0.869,9.90E-01
GMEB1,-1.723,9.58E-01,-1.752,0.078,0.869,9.90E-01
TDRD3,-1.554,9.40E-01,-1.953,0.144,0.87,9.90E-01
TAF1,-3.374,1.00E+00,-2.74,0.336,0.87,9.90E-01
ZIC2,-1.434,9.24E-01,-2.103,0.171,0.87,9.90E-01
ZNF131,-1.699,9.55E-01,-1.811,0.093,0.87,9.90E-01
MEN1,-1.89,9.71E-01,-1.937,0.199,0.871,9.90E-01
SAP30,-2.54,9.95E-01,-2.407,0.306,0.871,9.90E-01
KDM5C,-1.777,9.62E-01,-2.551,0.302,0.871,9.90E-01
ELF2,-1.72,9.57E-01,-1.805,0.08,0.871,9.90E-01
DLX1,-1.38,9.16E-01,-2.203,0.181,0.872,9.91E-01
HOXA1,-1.583,9.43E-01,-1.933,0.136,0.872,9.91E-01
FEV,-1.473,9.30E-01,-2.066,0.164,0.873,9.91E-01
